ue1_distance_ft,ue2_distance_ft,gain_db,amp,amp_bandwidth,jammer_gnb_distance_ft,pci,ue_identifier,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,252,13
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,268,13
5,10,80,3,1,15,1,ue2,15,1.0,25,0,0,0,0,3,27.9,-14.5,1,27,4900.0,1,0,0,0,275,6
5,10,80,3,1,15,1,ue2,15,1.0,0,888,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,277,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,274,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,295,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,262,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,280,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,283,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,295,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,290,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,266,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,264,6
